id_code,start_time,end_time,duration,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
12265,08/06/2022 16:42,08/06/2022 16:44,2,I agree,Student,GOUDS40707,Male,Mailout,1997,Neither,India,Full professional proficiency,Hindi,"Single, living with partner",Hinduism,London,Employed part-time,No,"£10, 001 to £20, 000","£20, 001 to £30, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Mathematical Sciences
12271,31/05/2022 18:12,31/05/2022 18:15,3,I agree,Student,Kanek47005,Female,From a friend,2000,Neither,Japan,Full professional proficiency,Japanese,"Single, not living with partner",No religion,East of England,Not currently employed,No,"Below £10, 00","Above £50, 001",Only online,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12274,01/06/2022 14:29,01/06/2022 14:34,5,I agree,Staff member,DINAA38602,Female,Mailout,1996,Permanent resident in the UK,Romania,Full professional proficiency,Romanian,"Single, living with partner",No religion,South East,Employed full-time,No,"£20, 001 to £30, 000","£40, 001 to £50, 000",Online and lab based,2015,Not a student,[Decline to Answer]
12277,01/06/2022 14:46,01/06/2022 14:57,11,I agree,Student,ADETI49208,Male,Fresher's Fair,2002,British citizen,United Kingdom,Full professional proficiency,English,"Single, not living with partner",Christianity,South East,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Law
12280,01/06/2022 14:28,01/06/2022 14:30,2,I agree,Student,GOYAL40309,Female,From a friend,1993,Neither,India,Full professional proficiency,English,"Single, not living with partner",Hinduism,Not from the UK,Employed part-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2022,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
12283,06/06/2022 12:25,06/06/2022 12:31,6,I agree,Student,KUMAR01209,Male,From a friend,1992,Neither,India,Professional working proficiency,Hindi,Married,Hinduism,London,Employed part-time,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2022,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
12286,15/06/2022 12:29,15/06/2022 12:34,5,I agree,Student,SUSIL67203,Male,Mailout,1982,Neither,Indonesia,Professional working proficiency,Indonesian,Married,Islam,West Midlands,Not currently employed,Yes,[Decline to Answer],[Decline to Answer],Online and lab based,2021,PhD,Essex Business School
12289,01/06/2022 21:33,01/06/2022 21:35,2,I agree,Student,[Decline to Answer],Female,From an instructor,1986,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,East of England,Not currently employed,Yes,[Decline to Answer],[Decline to Answer],Only online,2017,Master's Degree (e.g. MA/MSc/MRes),Sociology
12295,07/06/2022 9:42,07/06/2022 9:45,3,I agree,Staff member,HA18326,Female,From a friend,1993,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,East of England,Employed full-time,No,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,N/A,Not a student,Not an Essex university student
12304,01/06/2022 23:57,02/06/2022 0:00,3,I agree,Student,[Decline to Answer],Female,From a friend,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Other
12307,02/06/2022 12:23,02/06/2022 12:26,3,I agree,Student,HOFFM21900,Male,From a friend,1999,Neither,Netherlands,Native / bilingual proficiency,Dutch,"Single, not living with partner",No religion,South East,Not currently employed,No,"Below £10, 00",Prefer not to answer,Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),"Literature, Film & Theatre Studies"
12310,02/06/2022 13:11,02/06/2022 13:13,2,I agree,Student,moral16804,Female,Mailout,1998,Neither,Argentina,Full professional proficiency,Spanish,"Single, not living with partner",No religion,East Midlands,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Economics
12313,02/06/2022 16:22,02/06/2022 16:25,3,I agree,Student,ZAKIL10309,Female,Mailout,1983,Neither,Egypt,Native / bilingual proficiency,Arabic,"Single, not living with partner",No religion,Not from the UK,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
12316,03/06/2022 14:56,03/06/2022 14:57,1,I agree,Student,[Decline to Answer],Male,Other,"Jeddah, KSA",Neither,Bosnia and Herzegovina,Native / bilingual proficiency,English,"Single, not living with partner",Islam,[Decline to Answer],Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Other
12322,07/06/2022 9:20,07/06/2022 9:22,2,I agree,Staff member,[Decline to Answer],Female,Mailout,1978,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,East of England,Employed full-time,Yes,[Decline to Answer],[Decline to Answer],Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12325,08/06/2022 16:35,08/06/2022 16:37,2,I agree,Student,[Decline to Answer],Male,Mailout,2001,Permanent resident in the UK,Italy,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South East,Not currently employed,No,"Below £10, 00",[Decline to Answer],Only online,2020,Undergraduate Degree (e.g. BA/BSc),Economics
12328,08/06/2022 16:05,08/06/2022 16:08,3,I agree,Student,GHATA50602,Female,Other,1996,Neither,India,Native / bilingual proficiency,Bengali,"Single, not living with partner",Hinduism,[Decline to Answer],Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,PhD,Economics
12331,08/06/2022 17:17,08/06/2022 17:19,2,I agree,Student,CAVER57809,Female,[Decline to Answer],1998,Neither,Spain,Native / bilingual proficiency,Spanish,"Single, not living with partner",No religion,East of England,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
12334,08/06/2022 16:43,08/06/2022 16:45,2,I agree,Student,SOYOC75609,Male,Mailout,1986,Permanent resident in the UK,Turkey,Native / bilingual proficiency,Turkish,"Single, not living with partner",No religion,East of England,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
12340,09/06/2022 12:24,09/06/2022 12:27,3,I agree,Student,HARDI79901,Female,From a friend,1999,Neither,India,Full professional proficiency,Hindi,"Single, not living with partner",Hinduism,South East,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
12349,14/06/2022 12:01,14/06/2022 12:03,2,I agree,Student,CARNA21208,Female,Mailout,2002,Neither,Italy,Professional working proficiency,Italian,"Single, not living with partner",Christianity,South East,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Sociology
12352,14/06/2022 13:46,14/06/2022 13:54,8,I agree,Student,2007272,Female,Mailout,2002,Permanent resident in the UK,Ireland,Native / bilingual proficiency,Irish,"Single, living with partner",Christianity,Not from the UK,Not currently employed,No,"Below £10, 00","£30, 001 to £40, 000",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12355,15/06/2022 11:13,15/06/2022 11:15,2,I agree,Student,OLSON24809,Female,Other,1988,Permanent resident in the UK,United States,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Law
12358,15/06/2022 11:36,15/06/2022 11:38,2,I agree,Staff member,[Decline to Answer],Prefer not to say,[Decline to Answer],1991,Neither,I don't hold another citizenship,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer]
12361,15/06/2022 11:57,15/06/2022 12:00,3,I agree,Student,MAALI17000,Female,Other,2000,Neither,Algeria,Full professional proficiency,French,"Single, not living with partner",[Decline to Answer],London,Employed part-time,No,"Below £10, 00",[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Law
12367,17/06/2022 8:58,17/06/2022 9:00,2,I agree,Staff member,[Decline to Answer],Male,Mailout,1988,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,South East,Employed full-time,Yes,"£20, 001 to £30, 000","Above £50, 001",Only online,[Decline to Answer],Not a student,Not an Essex university student
12370,16/06/2022 12:38,16/06/2022 12:43,5,I agree,Staff member,CATTR93101,Female,From a friend,1981,British citizen,I don't hold another citizenship,Full professional proficiency,English,"Single, not living with partner",[Decline to Answer],East of England,Employed full-time,No,"£30, 001 to £40, 000","£30, 001 to £40, 000",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12373,16/06/2022 12:41,16/06/2022 12:47,6,I agree,Staff member,BENNE31103,Female,From a friend,1971,British citizen,I don't hold another citizenship,Full professional proficiency,English,Married,Christianity,East of England,Employed full-time,Yes,"£20, 001 to £30, 000","£40, 001 to £50, 000",Online and lab based,[Decline to Answer],Not a student,[Decline to Answer]
12376,16/06/2022 23:14,16/06/2022 23:18,4,I agree,Student,AHMED71104,Male,From a friend,2001,British citizen,I don't hold another citizenship,Full professional proficiency,English,"Single, not living with partner",Islam,West Midlands,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
12379,17/06/2022 9:09,17/06/2022 9:13,4,I agree,Staff member,MARSH85901,Male,[Decline to Answer],1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,[Decline to Answer],No religion,London,Employed full-time,No,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,N/A,Not a student,Not an Essex university student
12382,17/06/2022 13:51,17/06/2022 13:53,2,I agree,Student,KURAI08101,Female,Other,1991,Permanent resident in the UK,Pakistan,Native / bilingual proficiency,Urdu,"Single, living with partner",Islam,Not from the UK,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,PhD,Government
12385,17/06/2022 11:19,17/06/2022 11:23,4,I agree,Staff member,DUNSB01308,Female,From a friend,1983,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,East of England,Employed part-time,No,"£10, 001 to £20, 000","Above £50, 001",Online and lab based,Not a student,Not a student,Not an Essex university student
12388,18/06/2022 0:35,18/06/2022 0:40,5,I agree,Student,HASSA82600,Male,From a friend,1996,Neither,Pakistan,Professional working proficiency,Urdu,"Single, not living with partner",Islam,[Decline to Answer],Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2022,Master's Degree (e.g. MA/MSc/MRes),Mathematical Sciences
12394,18/06/2022 16:53,18/06/2022 16:58,5,I agree,Student,HANAY07004,Female,From a friend,2000,Neither,Norway,Full professional proficiency,[Decline to Answer],"Single, living with partner",No religion,Not from the UK,Not currently employed,No,"Below £10, 00","£20, 001 to £30, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),"Literature, Film & Theatre Studies"
12397,20/06/2022 16:10,20/06/2022 16:13,3,I agree,Staff member,[Decline to Answer],Female,From a friend,1989,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,Christianity,East of England,Employed part-time,Yes,"£10, 001 to £20, 000",[Decline to Answer],Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12400,20/06/2022 16:41,20/06/2022 16:44,3,I agree,Staff member,LAMBE21602,Female,Other,1986,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed full-time,No,"£30, 001 to £40, 000","Above £50, 001",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12403,20/06/2022 16:56,20/06/2022 16:59,3,I agree,Student,VERUZ21108,Female,Other,2001,Neither,Slovakia,Full professional proficiency,Slovak,"Single, not living with partner",Other,Not from the UK,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Psychology
12406,20/06/2022 17:36,20/06/2022 17:41,5,I agree,Student,mehdi38709,Female,From a friend,1997,Neither,Pakistan,Full professional proficiency,Urdu,"Single, not living with partner",Islam,East of England,Not currently employed,No,[Decline to Answer],"£10, 001 to £20, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Biological Sciences
12409,21/06/2022 11:40,21/06/2022 11:44,4,I agree,Staff member,DRANE69900,Female,From a friend,1989,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",Christianity,East of England,Employed full-time,Yes,"£20, 001 to £30, 000","Above £50, 001",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
